status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
5281959998_10151468812414999,"Ikea made Ingvar Kamprad one of the world's richest men, but his driving ambition led to alcoholism, a fascination with fascism and a life of almost monastic frugalities.","Ingvar Kamprad, Who Founded Ikea and Created a Global Empire, Dies at 91",link,https://www.nytimes.com/2018/01/28/obituaries/ingvar-kamprad-dies.html?smid=fb-nytimes&smtyp=cur,1/28/18 7:13,3200,269,1116,1783,34,407,11,953,7,5
5281959998_10151464788139999,Our bodies contain a different interior world when we move than when we do not.,The Mysterious Interior World of Exercise,link,https://www.nytimes.com/2018/01/24/well/move/the-mysterious-interior-world-of-exercise.html?smid=fb-nytimes&smtyp=cur,1/28/18 6:25,445,19,125,409,25,8,2,0,1,0
5281959998_10151468773194999,"â€œDonâ€™t forget, weâ€™re still in two different wars that I started,"" Will Ferrell said as former President George W. Bush. ""What has two thumbs and created ISIS? This guy.â€ù","As George W. Bush on â€˜S.N.L.,â€™ Will Ferrell Wants to Remind You: â€˜I Was Really Badâ€™",link,https://www.nytimes.com/2018/01/28/arts/television/snl-will-ferrell-george-w-bush.html?smid=fb-nytimes&smtyp=cur,1/28/18 5:19,10439,236,1079,7626,474,33,2258,25,18,5
5281959998_10151464836599999,"While this sounds like the stuff of French myth, the results are actually quite real. With regular sessions, devotees notice a slimmer, tighter silhouette.",The Beloved French Practice of Body-Contouring Spreads Stateside,link,https://www.nytimes.com/2018/01/23/t-magazine/body-contouring.html?smid=fb-nytimes&smtyp=cur,1/28/18 3:25,356,65,60,310,13,10,14,2,6,1
5281959998_10151467319849999,"John Lennon, Janis Joplin and The Notorious B.I.G. reached No. 1 with a single after their deaths. But the first person to do it was Otis Redding.",The Enduring Power of Otis Reddingâ€™s â€˜Dock of the Bayâ€™,link,https://www.nytimes.com/2018/01/23/arts/music/otis-redding-sittin-on-dock-bay-anniversary.html?smid=fb-nytimes&smtyp=cur,1/27/18 23:55,2710,67,554,2232,392,15,6,63,0,2
5281959998_10151468305284999,"A decade after the world descended into a devastating economic crisis, a key marker of revival has finally been achieved.",Every One of the Worldâ€™s Big Economies Is Now Growing,link,https://www.nytimes.com/2018/01/27/business/its-not-a-roar-but-the-global-economy-is-finally-making-noise.html?smid=fb-nytimes&smtyp=cur,1/27/18 22:25,2471,229,719,2257,89,109,8,3,3,2
5281959998_10151467282579999,The music industry has mostly ducked the #MeToo movement. Can white roses at the Grammys change that?,Will the Grammys Have a #MeToo Moment?,link,https://www.nytimes.com/2018/01/25/arts/music/grammy-awards-metoo.html?smid=fb-nytimes&smtyp=cur,1/27/18 19:55,361,47,35,305,42,2,11,0,1,0
5281959998_10151467016369999,"This recipe comes from Zahav, the chef Michael Solomonovâ€™s Israeli restaurant in Philadelphia, which is known for its silky and wonderfully rich hummus.",Zahavâ€™s Hummus â€˜Tehinaâ€™ Recipe,link,https://cooking.nytimes.com/recipes/1017734-zahavs-hummus-tehina?smid=fb-nytimes&smtyp=cur,1/27/18 18:25,2350,269,839,2097,203,20,8,2,16,4
5281959998_10151467141794999,"On the day she died, while in the emergency room, Allison Shearmur asked her husband to bring her a script. It had been written by her former assistant, and she wanted to help it find its way onto a screen.","Allison Shearmur, 54, â€˜Star Warsâ€™ and â€˜Hunger Gamesâ€™ Producer, Dies",link,https://www.nytimes.com/2018/01/25/obituaries/allison-shearmur-54-star-wars-and-hunger-games-producer-dies.html?smid=fb-nytimes&smtyp=cur,1/27/18 17:25,18566,340,1594,5210,332,1507,12,11484,13,8
5281959998_10151468279529999,Reese Witherspoon grew weary of hearing that the industry had reached its quota of female-driven movies for the year. So she made a deeper commitment to producing.,Reese Witherspoonâ€™s Second Act: Big-Time Producer,link,https://www.nytimes.com/2018/01/27/business/media/reese-witherspoon-producer.html?smid=fb-nytimes&smtyp=cur,1/27/18 16:25,4129,63,165,3689,425,9,4,1,0,1
5281959998_10151468231314999,"If Donald J. Trump's first year as president has proved anything, it is that there are no guarantees when he faces a television camera.",State of the Union Preview: Will Trump Stick to the Script?,link,https://www.nytimes.com/2018/01/27/us/politics/trump-state-of-the-union.html?smid=fb-nytimes&smtyp=cur,1/27/18 14:25,754,602,92,268,13,18,385,10,51,9
5281959998_10151467041599999,Learn how to make a classic quiche Lorraine.,Quiche Lorraine Recipe,link,https://cooking.nytimes.com/recipes/1018126-quiche-lorraine?smid=fb-nytimes&smtyp=cur,1/27/18 9:25,519,43,256,463,47,3,4,0,0,2
5281959998_10151468038854999,"Prince Alwaleed bin Talal, Saudi Arabia's most prominent investor, was freed after months of detention amid a mass crackdown on corruption.","Billionaire Saudi Prince, Alwaleed bin Talal, Is Freed From Detention",link,https://www.nytimes.com/2018/01/27/world/middleeast/saudi-arabia-alwaleed-bin-talal.html?smid=fb-nytimes&smtyp=cur,1/27/18 9:21,208,40,50,167,7,13,15,1,3,2
5281959998_10151468037104999,"""It's a massacre."" A bomb in an ambulance killed at least 95 people in Kabul, days after another major Taliban attack in the Afghan capital.",â€˜Itâ€™s a Massacreâ€™: Taliban Bomb in Ambulance Kills 95 in Kabul,link,https://www.nytimes.com/2018/01/27/world/asia/afghanistan-kabul-attack.html?smid=fb-nytimes&smtyp=cur,1/27/18 9:18,1670,125,339,300,8,35,0,1054,272,1
5281959998_10151467266869999,"Denis Johnson knew his own time was short, and his characters reflect that in his final story collection.",Denis Johnsonâ€™s Death-Infused Last Stories,link,https://www.nytimes.com/2018/01/25/books/review/denis-johnson-largesse-of-the-sea-maiden-stories.html?smid=fb-nytimes&smtyp=cur,1/27/18 8:25,126,2,23,96,13,1,0,15,0,1
5281959998_10151465924214999,"With 500 miles of paths, Calgary claims to have the most extensive urban recreational network in North America.","36 Hours in Calgary, Alberta",link,https://www.nytimes.com/interactive/2018/01/25/travel/what-to-do-36-hours-in-alberta-calgary-canada.html?smid=fb-nytimes&smtyp=cur,1/27/18 1:55,494,31,116,441,31,18,2,0,1,1
5281959998_10151464845099999,"â€œWe feel a part of the village â€” more like residents than guests. We open a bottle of Swiss wine, light the fireplace, sit on a comfy sofa, relax with friends and then enjoy a great cheese fondue. You canâ€™t do that in a hotel room.â€ù","In a Swiss Ski Town, Private Chalets Have Become the Place to Stay",link,https://www.nytimes.com/2018/01/23/travel/swiss-ski-resort-apartment-rentals.html?smid=fb-nytimes&smtyp=cur,1/27/18 1:25,341,30,33,304,25,5,6,0,0,1
5281959998_1972869539597225,"Willem Dafoe has an Oscar nomination for The Florida Project. Watch his performance in this scene, and hear from the director Sean Baker about how it came together using Orlando-area locals as extras.",Anatomy of a Scene | â€˜The Florida Projectâ€™,video,https://www.facebook.com/nytimes/videos/1972869539597225/,1/27/18 0:55,1197,61,105,1084,100,7,4,0,1,1
5281959998_10151467526409999,Some people who live in the Arctic Circle donâ€™t see the sun for weeks. We asked them what it is like to live in darkness.,Snapshots From a Land of Endless Night,link,https://www.nytimes.com/2018/01/26/reader-center/arctic-winter-night.html?smid=fb-nytimes&smtyp=cur,1/26/18 23:25,1782,71,458,1433,186,154,3,3,0,3
5281959998_10151467564184999,After scientists called for the removal of Rebekah Mercer â€” a leading Trump donor who supports groups that deny climate science â€” curators at the American Museum of Natural History also raised their voices in protest.,Curators at Museum of Natural History Object to a Trustee,link,https://www.nytimes.com/2018/01/26/arts/design/natural-history-museum-rebekah-mercer.html?smid=fb-nytimes&smtyp=cur,1/26/18 22:55,7134,695,613,6236,544,87,189,10,62,6
5281959998_10151467637279999,The worldâ€™s music cultures are meant to be unique. A group of Harvard scientists is trying to find out whether that is really the case.,Can You Tell a Lullaby from a Love Song? Listen and Find Out,link,https://www.nytimes.com/interactive/2018/01/25/arts/music/history-of-song.html?smid=fb-nytimes&smtyp=cur,1/26/18 21:11,162,5,64,145,12,3,0,0,0,2
5281959998_10151466994674999,An astonishingly delicious pasta dish that's surprisingly easy to make.,Creamy Lemon Pasta Recipe,link,https://cooking.nytimes.com/recipes/8355-creamy-lemon-pasta?smid=fb-nytimes&smtyp=cur,1/26/18 18:55,894,67,386,814,60,15,3,0,1,1
5281959998_10151467244904999,"From The New York Times Opinion Section: ""I live for 3 months, take a deep breath and hope to start over again. I will probably do this for the rest of my life. Whatever that means.""",Opinion | What to Say When You Meet the Angel of Death at a Party,link,https://www.nytimes.com/2018/01/26/opinion/sunday/cancer-what-to-say.html?smid=fb-nytimes&smtyp=cur,1/26/18 15:55,1692,70,387,1221,342,24,3,100,1,1
5281959998_10151467291959999,"Vesper Stamper is author and illustrator of ""What the Night Sings,"" a book that tells the story of a young girl liberated from a concentration camp who must confront the struggle of living a normal life. She is here to discuss the story and draw on the eve of Holocaust Remembrance Day.Post your questions in the comments and Gal Beckerman, an editor for The New York Times Books, will ask Vesper.",The New York Times Books,video,https://www.facebook.com/nytbooks/videos/1775962762434223/,1/26/18 14:33,90,5,18,75,13,1,1,0,0,0
5281959998_1972779172939595,"Lawrence G. Nassar, the sports doctor accused of sexually abusing more than 160 young women, committed his crimes with impunity for decades. Hereâ€™s how.",How Did Larry Nassar Get Away With It?,video,https://www.facebook.com/nytimes/videos/1972779172939595/,1/26/18 13:40,5862,328,1314,2478,32,106,8,998,2238,2
5281959998_10151467199904999,"Breaking News: This yearâ€™s flu season is now more intense than any since the 2009 swine flu pandemic and is still getting worse, U.S. health officials said.",This Flu Season Is the Worst in Nearly a Decade,link,https://www.nytimes.com/2018/01/26/health/flu-rates-deaths.html?smid=fb-nytimes&smtyp=cur,1/26/18 12:56,3052,305,2391,1375,10,648,16,977,23,3
5281959998_10151467026709999,"Should universities that benefited from slavery pay reparations to the descendants of slaves? Join our live conversation with Dee Taylor, a descendant of the 272 enslaved African Americans who were sold to help keep Georgetown University afloat, and Georgia Goslee, the lawyer who represents Dee and other descendants who are calling on the university to pay restitution. Leave your questions for them in the comments; Rachel Swarns of The New York Times will ask some.Subscribe to the Race/Related newsletter: nytimes.com/racerelated.",RaceNYT: Georgetown's Slave Legacy,video,https://www.facebook.com/nytimes/videos/10151467026709999/,1/26/18 11:12,647,695,189,480,90,12,37,7,20,1
5281959998_10151466843469999,"Minutes before departure, already buckled into her seat, she was ordered to leave the plane.",She Boarded a Plane to See Her Dying Mother. Then Her Ticket Was Canceled.,link,https://www.nytimes.com/2018/01/26/business/united-airlines-traveler-help-desk.html?smid=fb-nytimes&smtyp=cur,1/26/18 10:40,7712,637,663,917,5,347,10,2018,4415,0
5281959998_10151466830414999,"What is ""chain migration"" and how did the phrase become a contentious part of the immigration debate?",The Facts Behind the Weaponized Phrase â€˜Chain Migrationâ€™,link,https://www.nytimes.com/2018/01/26/us/politics/the-facts-behind-the-weaponized-phrase-chain-migration.html?smid=fb-nytimes&smtyp=cur,1/26/18 9:40,403,158,169,253,16,14,7,22,89,2
5281959998_10151466784449999,"""It's a bit of a balancing act of how to talk to them without revealing too much that they donâ€™t need to know yet, but that they know how to protect themselves.""",The Nassar Case Presents Difficult Parenting Questions,link,https://www.nytimes.com/2018/01/25/sports/larry-nassar-parenting-gymnastics.html?smid=fb-nytimes&smtyp=cur,1/26/18 8:55,485,121,82,379,13,3,0,82,7,1
5281959998_10151466901609999,"Breaking News: The U.S. economy showed continuing resilience in last year's fourth quarter, growing at a 2.6% annual rate.",U.S. Economy Grew at 2.6% Rate in Fourth Quarter,link,https://www.nytimes.com/2018/01/26/business/economy/gdp-economy.html?smid=fb-nytimes&smtyp=cur,1/26/18 8:41,464,230,68,391,21,6,38,3,3,2
5281959998_10151466723534999,How to make mosquitoes bite your friend instead (if youâ€™re that kind of person).,"Swatting at Mosquitoes May Help You Avoid Bites, Even if You Miss",link,https://www.nytimes.com/2018/01/25/science/swatting-mosquitoes.html?smid=fb-nytimes&smtyp=cur,1/26/18 2:15,6,1,3,6,0,0,0,0,0,0
5281959998_10151466691674999,How to make mosquitoes bite your friend instead (if youâ€™re that kind of person).,"Swatting at Mosquitoes May Help You Avoid Bites, Even if You Miss",link,https://www.nytimes.com/2018/01/25/science/swatting-mosquitoes.html?smid=fb-nytimes&smtyp=cur,1/26/18 1:35,555,102,118,426,13,13,99,0,2,2
5281959998_10151466509794999,From The New York Times Opinion Section: Would it be beneficial to Donald Trump for his wife to stand beside him in Davos and show a united front? Absolutely. Does she care? Probably not.,Opinion | The Quiet Radicalism of Melania Trump,link,https://www.nytimes.com/2018/01/25/opinion/melania-trump-radical.html?smid=fb-nytimes&smtyp=cur,1/25/18 22:25,7799,1196,730,5952,242,107,1435,25,31,7
5281959998_10151466068284999,"The prices on hot dogs, sodas and cheeseburgers went down. The sales went up.",An Atlanta Stadium's Surprising Revenue Stream: $2 Hot Dogs,link,https://www.nytimes.com/2018/01/25/sports/football/nfl-concessions.html?smid=fb-nytimes&smtyp=cur,1/25/18 20:55,1619,185,194,1486,81,17,33,0,0,2
5281959998_1972357316315114,Turkey's president has said he wants his forces to take the Syrian city of Manbij. The problem is that the United States is already there.,Is Turkeyâ€™s Syria Offensive Endangering U.S. Troops?,video,https://www.facebook.com/nytimes/videos/1972357316315114/,1/25/18 19:40,1670,388,402,1176,25,220,78,25,142,4
5281959998_1972391919644987,"Her mom suffered from postpartum depression, and ultimately committed suicide. Would she leave her own sons to the same fate? Watch more: https://nyti.ms/2EN65Zk",A Motherâ€™s Decision to Live | Conception,video,https://www.facebook.com/nytimes/videos/1972391919644987/,1/25/18 19:25,1696,39,254,1144,262,10,1,278,0,1
5281959998_10151465906819999,"Mount Mayon, a volcano in the Philippines, is showing signs of erupting. â€œIt is very hard to sleep at night when you start to hear the explosions,â€ù a nearby resident said.",A Volcano Known for Its Beauty Is Also a Killer,link,https://www.nytimes.com/2018/01/25/world/asia/philippines-volcano-mount-mayon.html?smid=fb-nytimes&smtyp=cur,1/25/18 16:55,297,16,72,176,12,76,0,31,0,2
